Epoch	Flow_Speed	Flow_Elevation_Angle	Flow_Azimuth_Angle	Proton_Dens	Radial_Proton_Temp			
1974-06-04T07:00:00.000Z	383	1.7	-0.8	0.0721	20770			
1974-06-04T08:00:00.000Z	391.1	0.8	-0.3	0.0718	15349			
1974-06-04T09:00:00.000Z	389.3	-0.2	-1.7	0.0796	13875			
1974-06-04T10:00:00.000Z	425.5	0.4	0.7	0.0359	10266			
1974-06-04T11:00:00.000Z	428.5	-0.2	1	0.0415	12664			
1974-06-04T12:00:00.000Z	427.8	-0.1	0.5	0.0381	12596			
1974-06-04T13:00:00.000Z	426.6	0.6	1.3	0.0447	14915			
1974-06-04T14:00:00.000Z	426.3	0.9	1.7	0.0454	15180			
1974-06-04T15:00:00.000Z	427.3	-0.1	0.6	0.0451	14229			
1974-06-04T16:00:00.000Z	430.5	0.1	1.1	0.0521	19614			
1974-06-04T17:00:00.000Z	425.6	-0.3	1.2	0.0576	22804			
1974-06-04T18:00:00.000Z	426.4	-1.1	0.3	0.0337	5087			
1974-06-04T19:00:00.000Z	429.6	1.1	0	0.0405	7056			
1974-06-04T20:00:00.000Z	429.6	1.3	0.1	0.0474	7122			
1974-06-04T21:00:00.000Z	422.8	0.2	0.2	0.0428	7364			
1974-06-04T22:00:00.000Z	422.4	0.2	0.8	0.0303	4255			
1974-06-04T23:00:00.000Z	423	-1.2	0.1	0.0409	4049			
1974-06-05T00:00:00.000Z	423.5	1.3	-0.1	0.0325	6766			
1974-06-05T01:00:00.000Z	426	-2.1	0.9	0.0507	4631			
1974-06-05T02:00:00.000Z	425.8	-1.8	0.6	0.0404	4208			
1974-06-05T03:00:00.000Z	424.1	-2.2	0.5	0.0457	3529			
1974-06-05T04:00:00.000Z	414.5	-2.4	-0.1	0.0449	2948			
1974-06-05T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T07:00:00.000Z	420.6	-0.9	0.9	0.0452	8767			
1974-06-05T08:00:00.000Z	415.8	-0.7	-0.5	0.0442	4917			
1974-06-05T09:00:00.000Z	418.1	-1.1	0.4	0.0509	10528			
1974-06-05T10:00:00.000Z	413	-1	1.6	0.0664	17193			
1974-06-05T11:00:00.000Z	402.7	0.1	-0.2	0.0444	7495			
1974-06-05T12:00:00.000Z	408.3	-0.6	0.3	0.0495	6496			
1974-06-05T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T14:00:00.000Z	413.4	-1.3	0.7	0.0451	4921			
1974-06-05T15:00:00.000Z	410.7	-1.4	0.5	0.0516	4713			
1974-06-05T16:00:00.000Z	410.8	1.2	-0.1	0.0558	10387			
1974-06-05T17:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T19:00:00.000Z	409.4	0.3	-0.4	0.0398	6149			
1974-06-05T20:00:00.000Z	414.8	0.3	0	0.0373	7519			
1974-06-05T21:00:00.000Z	406.5	1	0.3	0.0393	3885			
1974-06-05T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-05T23:00:00.000Z	403.6	0.3	0	0.0352	6478			
1974-06-06T00:00:00.000Z	403.6	0.3	0	0.0495	6006			
1974-06-06T01:00:00.000Z	400.2	-0.5	-0.5	0.0427	5289			
1974-06-06T02:00:00.000Z	406.2	-0.3	-0.2	0.0352	3952			
1974-06-06T03:00:00.000Z	403.3	0	-0.7	0.0422	4444			
1974-06-06T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-06T05:00:00.000Z	401.8	-0.7	-0.6	0.0339	3579			
1974-06-06T06:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-06T07:00:00.000Z	398.2	-1.4	-0.2	0.0616	4568			
1974-06-06T08:00:00.000Z	405.6	-0.3	-0.3	0.0347	2083			
1974-06-06T09:00:00.000Z	404	-0.4	-0.6	0.0366	2368			
1974-06-06T10:00:00.000Z	405.9	0	-0.6	0.0393	2601			
1974-06-06T11:00:00.000Z	402.3	-0.9	-0.7	0.0277	5381			
1974-06-06T12:00:00.000Z	395	-1.5	-0.8	0.0504	3728			
1974-06-06T13:00:00.000Z	396.1	0.5	-0.8	0.0354	1862			
1974-06-06T14:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-06T15:00:00.000Z	399.5	-1	-0.4	0.0559	4624			
1974-06-06T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-06T17:00:00.000Z	400.3	-1	0.2	0.0213	4031			
1974-06-06T18:00:00.000Z	396.2	-1.3	0.7	0.0536	3480			
1974-06-06T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-06T20:00:00.000Z	395.7	0.1	1.8	0.0185	1489			
1974-06-06T21:00:00.000Z	392.7	-0.6	0.8	0.0549	7131			
1974-06-06T22:00:00.000Z	392.8	-0.3	0.4	0.0581	7285			
1974-06-06T23:00:00.000Z	392	-0.3	0.7	0.066	8743			
1974-06-07T00:00:00.000Z	392.1	-0.3	0.6	0.0503	5784			
1974-06-07T01:00:00.000Z	393	-0.4	0.2	0.0652	9251			
1974-06-07T02:00:00.000Z	389.3	0.1	-0.5	0.0672	9249			
1974-06-07T03:00:00.000Z	389.2	-0.8	-0.2	0.0531	6874			
1974-06-07T04:00:00.000Z	388.7	-0.7	-0.1	0.0493	6866			
1974-06-07T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-07T06:00:00.000Z	383.3	2.1	0.1	0.0657	4010			
1974-06-07T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-07T08:00:00.000Z	382.8	0.9	-0.5	0.0695	7005			
1974-06-07T09:00:00.000Z	386.7	0	-1.4	0.072	5249			
1974-06-07T10:00:00.000Z	387.8	0.7	-0.5	0.0719	6122			
1974-06-07T11:00:00.000Z	385.7	0.2	-0.4	0.0744	10197			
1974-06-07T12:00:00.000Z	387.5	-0.3	-0.6	0.0791	7909			
1974-06-07T13:00:00.000Z	381.7	0	-0.5	0.0966	15073			
1974-06-07T14:00:00.000Z	385.8	-0.4	-0.6	0.0739	10859			
1974-06-07T15:00:00.000Z	386.2	-0.3	-0.8	0.0773	10247			
1974-06-07T16:00:00.000Z	384.4	-0.7	-0.3	0.0607	5109			
1974-06-07T17:00:00.000Z	387.1	-0.6	-0.2	0.091	14773			
1974-06-07T18:00:00.000Z	388.3	-1.2	-0.2	0.0692	11624			
1974-06-07T19:00:00.000Z	381.7	0.1	1.4	0.0702	6551			
1974-06-07T20:00:00.000Z	379.6	0.1	1	0.0697	8548			
1974-06-07T21:00:00.000Z	382.9	-0.2	1	0.0689	8507			
1974-06-07T22:00:00.000Z	377.4	0.5	-0.7	0.0697	6977			
1974-06-07T23:00:00.000Z	380.8	1.1	-0.3	0.0692	5370			
1974-06-08T00:00:00.000Z	376.1	0.8	-0.6	0.0643	5178			
1974-06-08T01:00:00.000Z	373.9	1	0.3	0.0776	10181			
1974-06-08T02:00:00.000Z	377.6	1.4	-0.5	0.0631	2929			
1974-06-08T03:00:00.000Z	376.9	-0.6	-0.1	0.0774	8109			
1974-06-08T04:00:00.000Z	378	-1.7	0	0.0884	10322			
1974-06-08T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-08T06:00:00.000Z	375.8	-2.1	-0.1	0.0735	7377			
1974-06-08T07:00:00.000Z	375.9	-1.1	0.3	0.0784	9971			
1974-06-08T08:00:00.000Z	375.9	-1.3	0.3	0.0808	9971			
1974-06-08T09:00:00.000Z	375.1	-0.2	0.1	0.0812	10202			
1974-06-08T10:00:00.000Z	370	0.4	0.5	0.0783	8756			
1974-06-08T11:00:00.000Z	371.4	1	-0.3	0.0531	5532			
1974-06-08T12:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-08T13:00:00.000Z	371.2	0.7	0.2	0.0688	9886			
1974-06-08T14:00:00.000Z	371.4	0.3	0.9	0.0872	11973			
1974-06-08T15:00:00.000Z	371.4	0.7	0.9	0.0895	11973			
1974-06-08T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-08T17:00:00.000Z	372.6	-0.9	0.4	0.0745	7032			
1974-06-08T18:00:00.000Z	374.6	-1.2	0.4	0.0744	7260			
1974-06-08T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-08T20:00:00.000Z	372.4	-0.6	0.6	0.1104	13472			
1974-06-08T21:00:00.000Z	374.3	-0.7	0.9	0.0946	11250			
1974-06-08T22:00:00.000Z	373.1	-0.4	1.2	0.1	10799			
1974-06-08T23:00:00.000Z	374.8	-0.3	1	0.1054	10683			
1974-06-09T00:00:00.000Z	374.4	-0.4	1.1	0.101	9569			
1974-06-09T01:00:00.000Z	370.5	-0.5	1.3	0.1314	16946			
1974-06-09T02:00:00.000Z	370.6	0.9	0.1	0.108	8034			
1974-06-09T03:00:00.000Z	369	1.2	0.1	0.1111	9675			
1974-06-09T04:00:00.000Z	370.3	-1.8	0.4	0.1239	10645			
1974-06-09T05:00:00.000Z	367.8	-2	1	0.1407	16417			
1974-06-09T06:00:00.000Z	369.5	-0.9	0.9	0.1201	14524			
1974-06-09T07:00:00.000Z	372.5	-1.1	0.5	0.1437	19045			
1974-06-09T08:00:00.000Z	375	-1.2	0.9	0.1306	14678			
1974-06-09T09:00:00.000Z	405.8	-1.3	-1.6	0.3668	39956			
1974-06-09T10:00:00.000Z	416	-1.3	2.2	0.5018	66798			
1974-06-09T11:00:00.000Z	416.8	-0.9	-0.1	0.4187	34196			
1974-06-09T12:00:00.000Z	414.5	-1.4	0.7	0.4274	28789			
1974-06-09T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-09T14:00:00.000Z	403.1	-1.4	2.3	0.4656	27512			
1974-06-09T15:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-09T16:00:00.000Z	400.5	-2.3	1.7	0.5306	21797			
1974-06-09T17:00:00.000Z	393.5	-2.9	1.8	0.3749	31335			
1974-06-09T18:00:00.000Z	391.8	-2.9	2.2	0.3943	24637			
1974-06-09T19:00:00.000Z	406.4	-2.3	2.4	0.5114	24122			
1974-06-09T20:00:00.000Z	387.5	-3.5	2.3	0.3429	40165			
1974-06-09T21:00:00.000Z	384.7	-2.3	3.3	0.3645	41034			
1974-06-09T22:00:00.000Z	387.3	-2.3	2.9	0.4448	44367			
1974-06-09T23:00:00.000Z	395.3	-3.8	5.8	0.5309	54114			
1974-06-10T00:00:00.000Z	422.4	0.1	2.8	0.488	21781			
1974-06-10T01:00:00.000Z	427.9	0.8	2.4	0.5121	7207			
1974-06-10T02:00:00.000Z	427.2	0.6	2.4	0.4439	6137			
1974-06-10T03:00:00.000Z	424.1	0.7	2.6	0.4106	8626			
1974-06-10T04:00:00.000Z	422.9	0.3	2.6	0.5188	8535			
1974-06-10T05:00:00.000Z	418.9	-0.8	1.1	0.8757	12245			
1974-06-10T06:00:00.000Z	424.7	-0.8	2.4	0.8362	8147			
1974-06-10T07:00:00.000Z	425.7	-0.9	2.2	0.7448	6275			
1974-06-10T08:00:00.000Z	422.2	-0.8	2.7	0.8706	7222			
1974-06-10T09:00:00.000Z	420.1	-0.4	2.3	1.2503	8106			
1974-06-10T10:00:00.000Z	418.5	-0.7	2.1	1.1692	6155			
1974-06-10T11:00:00.000Z	418.3	-1.1	2.1	1.0714	5958			
1974-06-10T12:00:00.000Z	416.2	-1.3	3.8	1.1927	10048			
1974-06-10T13:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-10T14:00:00.000Z	424.5	-0.3	3.4	1.1525	24109			
1974-06-10T15:00:00.000Z	428.8	0.7	2	0.9024	22285			
1974-06-10T16:00:00.000Z	433.6	1.3	1.3	0.8012	19239			
1974-06-10T17:00:00.000Z	436.9	0.8	-0.2	1.4566	22283			
1974-06-10T18:00:00.000Z	432	-0.2	1.6	1.9975	21246			
1974-06-10T19:00:00.000Z	430.3	0.1	0.7	1.1047	25396			
1974-06-10T20:00:00.000Z	426.6	0.2	0.9	0.9545	28576			
1974-06-10T21:00:00.000Z	427	0.8	2.5	0.4654	24721			
1974-06-10T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-10T23:00:00.000Z	427.8	4.5	2.7	0.7491	30325			
1974-06-11T00:00:00.000Z	418.9	4.1	3.6	0.8522	24648			
1974-06-11T01:00:00.000Z	419.4	4.9	3.1	0.7016	23213			
1974-06-11T02:00:00.000Z	419	5	3.3	0.6998	21291			
1974-06-11T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-11T04:00:00.000Z	414.9	4.9	2.2	0.5821	18115			
1974-06-11T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-11T06:00:00.000Z	416.3	4.5	1.6	0.5161	17834			
1974-06-11T07:00:00.000Z	414.3	4.2	1.6	0.6417	23204			
1974-06-11T08:00:00.000Z	411	4.4	0.4	0.6473	29708			
1974-06-11T09:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-11T10:00:00.000Z	411.7	4.5	0.2	0.5691	27552			
1974-06-11T11:00:00.000Z	408.2	5.2	0.9	0.5444	26507			
1974-06-11T12:00:00.000Z	408.8	5.3	0.1	0.4397	23336			
1974-06-11T13:00:00.000Z	406	4.8	-0.2	0.4316	19259			
1974-06-11T14:00:00.000Z	404.6	5.9	0.7	0.3902	14320			
1974-06-11T15:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-11T16:00:00.000Z	400.9	7	1.4	0.336	14684			
1974-06-11T17:00:00.000Z	397.8	6.9	1.3	0.3086	14666			
1974-06-11T18:00:00.000Z	402.5	6.8	-2	0.4053	24941			
1974-06-11T19:00:00.000Z	400.6	5.8	-0.9	0.324	21081			
1974-06-11T20:00:00.000Z	396.7	6.2	-2.2	0.3864	22223			
1974-06-11T21:00:00.000Z	401	6.8	-0.2	0.3689	18090			
1974-06-11T22:00:00.000Z	398.6	6.2	-0.3	0.3216	16940			
1974-06-11T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-12T00:00:00.000Z	396.4	5.6	-0.3	0.3161	20797			
1974-06-12T01:00:00.000Z	403.7	5.7	-0.1	0.391	25268			
1974-06-12T02:00:00.000Z	405.5	5.5	-0.6	0.3556	33310			
1974-06-12T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-12T04:00:00.000Z	406.3	6.4	-4.1	0.3598	55775			
1974-06-12T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-12T06:00:00.000Z	405.8	5.5	-3.1	0.3448	48856			
1974-06-12T07:00:00.000Z	405.5	5.5	-3.3	0.3692	46649			
1974-06-12T08:00:00.000Z	405.4	5.5	-2.5	0.2759	28741			
1974-06-12T09:00:00.000Z	392.4	5.5	-2.2	0.3251	41251			
1974-06-12T10:00:00.000Z	397.5	5.5	-1.6	0.2934	36561			
1974-06-12T11:00:00.000Z	399.8	5.3	-1.1	0.3015	35744			
1974-06-12T12:00:00.000Z	401.9	6.8	-2.1	0.3217	41898			
1974-06-12T13:00:00.000Z	401.5	3.7	-1.7	0.2809	41566			
1974-06-12T14:00:00.000Z	411.6	5.7	-1.5	0.3581	53094			
1974-06-12T15:00:00.000Z	418.1	4.2	-1.4	0.3371	52785			
1974-06-12T16:00:00.000Z	419.7	3.5	-2.4	0.4005	62097			
1974-06-12T17:00:00.000Z	425	2.9	-1.4	0.3765	54679			
1974-06-12T18:00:00.000Z	419.4	3.9	-0.5	0.3828	53511			
1974-06-12T19:00:00.000Z	423.3	4	-0.4	0.5334	59236			
1974-06-12T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-12T21:00:00.000Z	427.7	3.9	-0.9	0.6552	51407			
1974-06-12T22:00:00.000Z	437.4	2.4	-0.7	0.63	44996			
1974-06-12T23:00:00.000Z	442.5	0.3	-2	0.344	28836			
1974-06-13T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-13T01:00:00.000Z	435.4	0.9	0.2	0.4049	21543			
1974-06-13T02:00:00.000Z	436.2	2.1	0.3	0.4223	33182			
1974-06-13T03:00:00.000Z	439.7	-0.1	-0.7	0.3519	26448			
1974-06-13T04:00:00.000Z	441.3	-1.1	0.3	0.3576	35413			
1974-06-13T05:00:00.000Z	452.3	-2.8	-1	0.6685	34502			
1974-06-13T06:00:00.000Z	451.4	-2	-0.3	0.5197	25534			
1974-06-13T07:00:00.000Z	449.2	-2.5	-0.4	0.4825	29208			
1974-06-13T08:00:00.000Z	450.2	-3.1	-0.1	0.4484	30084			
1974-06-13T09:00:00.000Z	454.8	-5	-1.2	0.5484	29834			
1974-06-13T10:00:00.000Z	452.1	-4.8	1	0.6276	26657			
1974-06-13T11:00:00.000Z	456.1	-3.5	3.4	0.5803	29272			
1974-06-13T12:00:00.000Z	482.9	-2.1	0.8	0.1603	19606			
1974-06-13T13:00:00.000Z	494.4	-1.4	-0.1	0.0818	26478			
1974-06-13T14:00:00.000Z	497.9	-1.2	0.4	0.0656	16027			
1974-06-13T15:00:00.000Z	497.9	-1	-0.6	0.0911	27319			
1974-06-13T16:00:00.000Z	496.7	-0.6	0.1	0.1037	25504			
1974-06-13T17:00:00.000Z	501.1	-2	-0.7	0.0778	10014			
1974-06-13T18:00:00.000Z	499.9	-1.2	-0.9	0.1096	14986			
1974-06-13T19:00:00.000Z	495.1	0	-1	0.0849	20016			
1974-06-13T20:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-13T21:00:00.000Z	492.3	1.5	-0.4	0.0702	28517			
1974-06-13T22:00:00.000Z	491.3	1.5	-1.3	0.0523	21361			
1974-06-13T23:00:00.000Z	490	-3	-1.3	0.0468	17583			
1974-06-14T00:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-14T01:00:00.000Z	501.6	-1.2	-0.1	0.0943	32240			
1974-06-14T02:00:00.000Z	493.8	-1.8	-0.7	0.0809	24359			
1974-06-14T03:00:00.000Z	496.5	-1.9	-1.6	0.058	15956			
1974-06-14T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-14T05:00:00.000Z	497.1	-1.6	-1	0.0788	19415			
1974-06-14T06:00:00.000Z	491.2	-1.6	-0.9	0.0725	17940			
1974-06-14T07:00:00.000Z	488.1	-1.7	-1.2	0.076	22781			
1974-06-14T08:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-14T09:00:00.000Z	491.5	-2.2	-0.3	0.0644	4113			
1974-06-14T10:00:00.000Z	495.2	-2.5	0.2	0.113	16645			
1974-06-14T11:00:00.000Z	497.9	-2.8	0.4	0.1121	10609			
1974-06-14T12:00:00.000Z	492.9	-1.2	0.8	0.1272	10048			
1974-06-14T13:00:00.000Z	492.9	-1.3	0.8	0.1085	8505			
1974-06-14T14:00:00.000Z	494	-2.2	0.5	0.1807	19593			
1974-06-14T15:00:00.000Z	492.4	-0.6	2.6	0.1212	5364			
1974-06-14T16:00:00.000Z	492.4	-0.7	2.5	0.1594	13966			
1974-06-14T17:00:00.000Z	493.7	-0.6	2.8	0.1523	9074			
1974-06-14T18:00:00.000Z	492.3	-0.8	2	0.1603	10523			
1974-06-14T19:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-14T20:00:00.000Z	488.7	-1	0	0.1043	6448			
1974-06-14T21:00:00.000Z	488.3	-1.2	1	0.1432	10823			
1974-06-14T22:00:00.000Z	487.8	-1	0.8	0.1321	14402			
1974-06-14T23:00:00.000Z	486.7	-0.4	2.4	0.1576	12704			
1974-06-15T00:00:00.000Z	491.8	-1.3	2	0.1618	9942			
1974-06-15T01:00:00.000Z	484.4	-1	-0.4	0.196	10097			
1974-06-15T02:00:00.000Z	486.3	-0.7	-0.6	0.1933	10834			
1974-06-15T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-15T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-15T05:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-15T06:00:00.000Z	482.9	-0.6	-0.2	0.1707	15755			
1974-06-15T07:00:00.000Z	484.6	-1.2	-0.4	0.1103	5363			
1974-06-15T08:00:00.000Z	478.2	-0.5	0.2	0.134	8439			
1974-06-15T09:00:00.000Z	477.1	-1	0.3	0.1316	10030			
1974-06-15T10:00:00.000Z	474.6	0	-0.5	0.126	11258			
1974-06-15T11:00:00.000Z	476.3	-0.2	-0.3	0.1112	7267			
1974-06-15T12:00:00.000Z	474.6	-0.4	0.3	0.1333	5791			
1974-06-15T13:00:00.000Z	478.5	-0.1	1.7	0.1045	3698			
1974-06-15T14:00:00.000Z	477.8	-0.6	0	0.1021	5131			
1974-06-15T15:00:00.000Z	474.3	-0.6	0.3	0.1231	7638			
1974-06-15T16:00:00.000Z	476.4	-0.6	0.5	0.1073	6162			
1974-06-15T17:00:00.000Z	476.4	-0.5	0.5	0.1316	6162			
1974-06-15T18:00:00.000Z	469.4	-0.7	-0.1	0.1343	7235			
1974-06-15T19:00:00.000Z	460.9	-0.3	0.2	0.1086	4394			
1974-06-15T20:00:00.000Z	460.8	0	0.6	0.1447	7807			
1974-06-15T21:00:00.000Z	462.9	0.3	2.1	0.1185	5904			
1974-06-15T22:00:00.000Z	460.4	0.4	2.2	0.1444	6881			
1974-06-15T23:00:00.000Z	458.9	0.1	2.4	0.1098	6597			
1974-06-16T00:00:00.000Z	454.4	1	1.9	0.1322	7407			
1974-06-16T01:00:00.000Z	449.6	0.4	0.3	0.1433	5001			
1974-06-16T02:00:00.000Z	452.6	-0.1	0.9	0.1887	16927			
1974-06-16T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T04:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T05:00:00.000Z	449.7	-0.3	0.9	0.1735	13746			
1974-06-16T06:00:00.000Z	460	-0.2	-0.1	0.1309	5965			
1974-06-16T07:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T08:00:00.000Z	461.9	0.1	0.3	0.1287	7382			
1974-06-16T09:00:00.000Z	459.5	-1	0.2	0.0919	4273			
1974-06-16T10:00:00.000Z	460.9	-0.1	0.7	0.1171	5370			
1974-06-16T11:00:00.000Z	458.3	-0.8	0.6	0.1504	14472			
1974-06-16T12:00:00.000Z	458.8	-1.1	1.1	0.1147	7514			
1974-06-16T13:00:00.000Z	455.6	-0.1	1.5	0.1082	6084			
1974-06-16T14:00:00.000Z	454.5	-1	1.8	0.1576	5667			
1974-06-16T15:00:00.000Z	456.4	-4.3	1.4	0.1555	9429			
1974-06-16T16:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T17:00:00.000Z	446.8	1	0.2	0.0972	5469			
1974-06-16T18:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T19:00:00.000Z	430.7	-0.8	1.2	0.0897	7344			
1974-06-16T20:00:00.000Z	437.2	-2.6	0.5	0.1007	4895			
1974-06-16T21:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T22:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-16T23:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-17T00:00:00.000Z	431	-1.1	1.4	0.1335	11144			
1974-06-17T01:00:00.000Z	434.5	-0.9	1.9	0.1482	5106			
1974-06-17T02:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-17T03:00:00.000Z	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31	-1.00E+31			
1974-06-17T04:00:00.000Z	429.4	-0.9	0.8	0.2237	12398			
1974-06-17T05:00:00.000Z	429.3	-0.3	1.7	0.1344	10622			
1974-06-17T06:00:00.000Z	434.2	-0.7	2	0.144	10523			
1974-06-17T07:00:00.000Z	433.1	-1.1	2.4	0.1431	9150			
1974-06-17T08:00:00.000Z	435.6	-0.9	1.1	0.1233	13850			
1974-06-17T09:00:00.000Z	433.9	-0.8	2.7	0.1311	4020			
1974-06-17T10:00:00.000Z	439.7	-2.3	0.1	0.1131	4826			
1974-06-17T11:00:00.000Z	432.1	-2.7	0.3	0.117	9586			
1974-06-17T12:00:00.000Z	430.8	0.3	0.9	0.1529	11271			
1974-06-17T13:00:00.000Z	422.4	0.2	1.5	0.0665	4974			
1974-06-17T14:00:00.000Z	428.1	0.1	0.9	0.072	6418			
1974-06-17T15:00:00.000Z	419	0.4	-0.6	0.0659	22829			
1974-06-17T16:00:00.000Z	419.8	0.5	0.8	0.0484	17189			
1974-06-17T17:00:00.000Z	414.2	0.8	0.4	0.0816	10669			
1974-06-17T18:00:00.000Z	420.1	0.8	1.3	0.0409	5565			
1974-06-17T19:00:00.000Z	422.1	-1.5	2.7	0.0309	4889			
1974-06-17T20:00:00.000Z	422.9	-0.8	1.6	0.0394	11238			
1974-06-17T21:00:00.000Z	420.8	-0.9	2	0.0403	11853			
1974-06-17T22:00:00.000Z	425.4	-1.4	1.8	0.041	11962			
1974-06-17T23:00:00.000Z	423.6	-2.2	2.1	0.0496	12214			
1974-06-18T00:00:00.000Z	419.9	-2	2.4	0.0421	6241			
1974-06-18T01:00:00.000Z	419.9	-2.3	2.5	0.0413	7208			
1974-06-18T02:00:00.000Z	418.1	-2.2	1.7	0.0314	12995			
1974-06-18T03:00:00.000Z	425	-1.9	2.5	0.0479	26751			
1974-06-18T04:00:00.000Z	426.1	-1.3	2.4	0.0605	35298			
1974-06-18T05:00:00.000Z	427.2	-1.9	2.7	0.0644	19580			
1974-06-18T06:00:00.000Z	424.8	-2.1	1.4	0.055	24587			
1974-06-18T07:00:00.000Z	427.2	-1.5	1.6	0.0637	25106			
1974-06-18T08:00:00.000Z	416.8	-1.3	1.6	0.0617	30025			
1974-06-18T09:00:00.000Z	422.9	-2.1	1.7	0.0483	24036			
